player_name,date_of_birth/age,height,position,current_age_x,minutes_played,season,injury,from_date,to_date,days_out,matches_missed,injury_year,current_age_y,age_at_injury
Branco van den Boomen,Jul 21 1995 (29),188 m,Central Midfield,29,1523.0,13/14,,,,,,,,
Branco van den Boomen,Jul 21 1995 (29),188 m,Central Midfield,29,1587.0,12/13,,,,,,,,
Youri Regeer,Aug 18 2003 (21),177 m,Central Midfield,21,2543.0,24/25,Ankle injury,2025-02-06,"Apr 6, 2025",60 days,12,2025.0,21.0,21.0
Youri Regeer,Aug 18 2003 (21),177 m,Central Midfield,21,2543.0,24/25,Ill,2024-11-13,"Nov 22, 2024",10 days,-,2024.0,21.0,20.0
Youri Regeer,Aug 18 2003 (21),177 m,Central Midfield,21,2543.0,24/25,Head injury,2024-08-11,"Aug 15, 2024",5 days,1,2024.0,21.0,20.0
Youri Regeer,Aug 18 2003 (21),177 m,Central Midfield,21,2709.0,23/24,Thigh problems,2024-01-18,"Jan 31, 2024",14 days,2,2024.0,21.0,20.0
Youri Regeer,Aug 18 2003 (21),177 m,Central Midfield,21,2168.0,22/23,Knock,2023-01-07,"Jan 13, 2023",7 days,2,2023.0,21.0,19.0
Youri Regeer,Aug 18 2003 (21),177 m,Central Midfield,21,2168.0,22/23,Foot injury,2022-07-20,"Jul 29, 2022",10 days,-,2022.0,21.0,18.0
Youri Regeer,Aug 18 2003 (21),177 m,Central Midfield,21,2714.0,21/22,Knock,2022-03-31,"Apr 16, 2022",17 days,4,2022.0,21.0,18.0
Youri Regeer,Aug 18 2003 (21),177 m,Central Midfield,21,3209.0,20/21,,,,,,,,
Youri Regeer,Aug 18 2003 (21),177 m,Central Midfield,21,2764.0,19/20,Knock,2019-09-26,"Oct 1, 2019",6 days,1,2019.0,21.0,15.0
Youri Regeer,Aug 18 2003 (21),177 m,Central Midfield,21,4842.0,18/19,Hamstring injury,2018-09-23,"Oct 19, 2018",27 days,8,2018.0,21.0,14.0
Kian Fitz-Jim,Jul 5 2003 (21),174 m,Central Midfield,21,3196.0,24/25,Muscle injury,2024-10-01,"Oct 22, 2024",22 days,5,2024.0,21.0,20.0
Kian Fitz-Jim,Jul 5 2003 (21),174 m,Central Midfield,21,3196.0,24/25,Shoulder injury,2024-08-21,"Aug 28, 2024",8 days,1,2024.0,21.0,20.0
Kian Fitz-Jim,Jul 5 2003 (21),174 m,Central Midfield,21,2160.0,23/24,Muscle injury,2023-11-29,"Dec 13, 2023",15 days,2,2023.0,21.0,19.0
Kian Fitz-Jim,Jul 5 2003 (21),174 m,Central Midfield,21,2628.0,22/23,Ankle injury,2023-04-21,"Aug 5, 2023",107 days,10,2023.0,21.0,19.0
Kian Fitz-Jim,Jul 5 2003 (21),174 m,Central Midfield,21,3016.0,21/22,,,,,,,,
Kian Fitz-Jim,Jul 5 2003 (21),174 m,Central Midfield,21,1604.0,20/21,,,,,,,,
Kian Fitz-Jim,Jul 5 2003 (21),174 m,Central Midfield,21,3183.0,19/20,Toe injury,2019-08-11,"Sep 20, 2019",41 days,7,2019.0,21.0,15.0
Kian Fitz-Jim,Jul 5 2003 (21),174 m,Central Midfield,21,2213.0,18/19,Knock,2019-01-28,"Mar 20, 2019",52 days,8,2019.0,21.0,15.0
Davy Klaassen,Feb 21 1993 (32),179 m,Central Midfield,32,1709.0,24/25,,,,,,,,
Davy Klaassen,Feb 21 1993 (32),179 m,Central Midfield,32,539.0,23/24,,,,,,,,
Davy Klaassen,Feb 21 1993 (32),179 m,Central Midfield,32,3135.0,22/23,,,,,,,,
Davy Klaassen,Feb 21 1993 (32),179 m,Central Midfield,32,2594.0,21/22,Groin problems,2021-09-10,"Sep 24, 2021",15 days,4,2021.0,32.0,28.0
Davy Klaassen,Feb 21 1993 (32),179 m,Central Midfield,32,5429.0,20/21,Calf injury,2021-05-13,"May 24, 2021",12 days,2,2021.0,32.0,28.0
Davy Klaassen,Feb 21 1993 (32),179 m,Central Midfield,32,1372.0,17/18,Foot injury,2017-08-23,"Sep 7, 2017",16 days,4,2017.0,32.0,24.0
Davy Klaassen,Feb 21 1993 (32),179 m,Central Midfield,32,6659.0,16/17,Knee injury,2017-05-28,"Jun 1, 2017",5 days,1,2017.0,32.0,24.0
Davy Klaassen,Feb 21 1993 (32),179 m,Central Midfield,32,6659.0,16/17,Rest,2016-11-24,"Nov 24, 2016",1 days,1,2016.0,32.0,23.0
