player_name,minutes_played,season
Willi Orbán,1472.0,19/20
Willi Orbán,5334.0,18/19
Willi Orbán,3263.0,17/18
Willi Orbán,3103.0,14/15
Willi Orbán,1654.0,12/13
Lukas Klostermann,1394.0,22/23
Lukas Klostermann,3296.0,21/22
Lukas Klostermann,2518.0,20/21
Lukas Klostermann,3724.0,19/20
Lukas Klostermann,4671.0,18/19
Lukas Klostermann,4434.0,17/18
Lukas Klostermann,90.0,16/17
Lukas Klostermann,3379.0,15/16
Lukas Klostermann,2888.0,14/15
Lukas Klostermann,3610.0,13/14
Lukas Klostermann,4878.0,12/13
David Raum,1659.0,24/25
David Raum,3802.0,23/24
David Raum,2968.0,22/23
David Raum,3649.0,21/22
David Raum,4223.0,20/21
David Raum,1101.0,19/20
David Raum,1796.0,17/18
David Raum,5629.0,16/17
David Raum,3622.0,15/16
David Raum,4210.0,14/15
Lutsharel Geertruida,2285.0,24/25
Lutsharel Geertruida,4662.0,23/24
Lutsharel Geertruida,4964.0,22/23
Lutsharel Geertruida,4078.0,21/22
Lutsharel Geertruida,3330.0,20/21
Lutsharel Geertruida,2570.0,19/20
Lutsharel Geertruida,4253.0,18/19
Lutsharel Geertruida,5200.0,17/18
Lutsharel Geertruida,3460.0,16/17
Lutsharel Geertruida,392.0,15/16
Benjamin Henrichs,1756.0,24/25
Benjamin Henrichs,3537.0,23/24
Benjamin Henrichs,2973.0,22/23
Benjamin Henrichs,2691.0,21/22
Benjamin Henrichs,1080.0,20/21
Benjamin Henrichs,1070.0,19/20
Benjamin Henrichs,3164.0,18/19
Benjamin Henrichs,2052.0,17/18
Benjamin Henrichs,3329.0,16/17
Benjamin Henrichs,5031.0,15/16
Benjamin Henrichs,4430.0,14/15
Benjamin Henrichs,5122.0,13/14
Benjamin Henrichs,4611.0,12/13
Kosta Nedeljkovic,671.0,24/25
Kosta Nedeljkovic,2530.0,23/24
Kosta Nedeljkovic,3624.0,22/23
Kosta Nedeljkovic,5156.0,21/22
Ridle Baku,1967.0,24/25
Ridle Baku,3929.0,20/21
Ridle Baku,3043.0,19/20
Ridle Baku,1294.0,18/19
Ridle Baku,2564.0,17/18
Ridle Baku,4204.0,16/17
Ridle Baku,4595.0,15/16
Ridle Baku,3711.0,14/15
Ridle Baku,170.0,13/14
Arthur Vermeeren,1641.0,24/25
