player_name,minutes_played,season
Raphael Borges Rodrigues,112.0,20/21
Haji Wright,1585.0,24/25
Haji Wright,3576.0,23/24
Haji Wright,2282.0,21/22
Haji Wright,2345.0,20/21
Haji Wright,1723.0,18/19
Haji Wright,586.0,17/18
Haji Wright,4456.0,16/17
Haji Wright,815.0,15/16
Haji Wright,653.0,14/15
Ellis Simms,3244.0,21/22
Ellis Simms,2619.0,20/21
Ellis Simms,1117.0,19/20
Ellis Simms,1090.0,17/18
Ellis Simms,342.0,16/17
Brandon Thomas-Asante,1852.0,24/25
Brandon Thomas-Asante,2972.0,23/24
Brandon Thomas-Asante,2658.0,22/23
Brandon Thomas-Asante,3400.0,21/22
Brandon Thomas-Asante,1779.0,18/19
Norman Bassette,1103.0,24/25
Norman Bassette,1144.0,23/24
Norman Bassette,2864.0,22/23
Norman Bassette,3836.0,21/22
Jacob Widell Zetterström,4170.0,24/25
Jacob Widell Zetterström,2400.0,23/24
Jacob Widell Zetterström,4536.0,22/23
Jacob Widell Zetterström,270.0,16/17
Josh Vickers,405.0,22/23
Josh Vickers,1395.0,15/16
Rohan Luthra,0.0,24/25
Rohan Luthra,1.0,22/23
Rohan Luthra,0.0,21/22
Sondre Langås,543.0,24/25
Sondre Langås,2159.0,22/23
Sondre Langås,358.0,20/21
Sondre Langås,286.0,19/20
Nat Phillips,1557.0,24/25
Nat Phillips,2251.0,23/24
Nat Phillips,367.0,22/23
Nat Phillips,1725.0,20/21
Nat Phillips,1637.0,19/20
Matt Clarke,2305.0,23/24
Matt Clarke,553.0,22/23
Matt Clarke,2797.0,21/22
Matt Clarke,3838.0,20/21
Matt Clarke,2693.0,15/16
Curtis Nelson,4122.0,20/21
Curtis Nelson,1898.0,17/18
Pieters,1770.0,23/24
Pieters,997.0,21/22
Pieters,2790.0,17/18
Pieters,3698.0,15/16
Pieters,2683.0,14/15
Pieters,692.0,12/13
Jake Rooney,540.0,24/25
Jake Rooney,187.0,23/24
Callum Elder,1209.0,23/24
Callum Elder,1955.0,21/22
Callum Elder,2519.0,19/20
Callum Elder,2683.0,17/18
Callum Elder,910.0,16/17
Craig Forsyth,1718.0,20/21
Craig Forsyth,2404.0,19/20
Craig Forsyth,1059.0,18/19
Craig Forsyth,3330.0,17/18
Craig Forsyth,336.0,16/17
Craig Forsyth,949.0,15/16
Craig Forsyth,4816.0,14/15
Craig Forsyth,4763.0,13/14
Craig Forsyth,1610.0,12/13
Ryan Nyambe,1232.0,24/25
Ryan Nyambe,1923.0,23/24
Ryan Nyambe,2837.0,21/22
Ryan Nyambe,3077.0,20/21
Ryan Nyambe,3331.0,19/20
Ryan Nyambe,3127.0,18/19
Ryan Nyambe,1629.0,15/16
Kane Wilson,2183.0,18/19
Kane Wilson,1762.0,17/18
Kane Wilson,1579.0,16/17
Kane Wilson,369.0,15/16
David Ozoh,840.0,24/25
David Ozoh,734.0,23/24
David Ozoh,2733.0,22/23
David Ozoh,2400.0,21/22
Liam Thompson,883.0,23/24
Liam Thompson,2350.0,21/22
Liam Thompson,1318.0,20/21
Liam Thompson,1390.0,18/19
Darren Robinson,1316.0,24/25
Darren Robinson,1482.0,23/24
Darren Robinson,1907.0,22/23
Darren Robinson,2167.0,21/22
Kenzo Goudmijn,2688.0,23/24
Kenzo Goudmijn,1964.0,20/21
Kenzo Goudmijn,2371.0,19/20
Kenzo Goudmijn,3465.0,18/19
Kenzo Goudmijn,4883.0,17/18
Kenzo Goudmijn,1074.0,16/17
Ben Osborn,1431.0,23/24
Ben Osborn,3016.0,15/16
Ben Osborn,2928.0,14/15
Ebou Adams,3552.0,24/25
Ebou Adams,2252.0,23/24
Ebou Adams,3905.0,21/22
Ebou Adams,3236.0,19/20
